attack_id,source,target_stage,stealth_score,severity_score,cascade_potential,blindspot_score,attack_type,sensor_values,explanation_text,fix_rule
atk_01314,CGAN_P2,P2,0.15105873,0.0,0.0,0.6042349338531494,Silent Drift,"[0.9713596701622009, 0.9529390931129456, 0.9162355661392212, 0.0360565185546875, 0.9928559064865112, 0.13160987198352814, 0.04190036281943321, 0.18773774802684784, 0.09718929976224899, 0.04095926880836487, 0.13248269259929657, 0.8200739622116089, 0.9128907322883606, 0.9957831501960754, 0.9841318726539612, 0.9262987375259399, 0.16632738709449768, 0.9254961013793945, 0.8650186657905579, 0.01118418574333191, 0.8758715987205505, 0.8703507781028748, 0.03376123309135437, 0.0286770761013031, 0.9759494662284851, 0.08349946141242981, 0.020001620054244995, 0.9309290647506714, 0.9920495748519897, 0.976614773273468, 0.6373482942581177, 0.7936505079269409, 0.23468562960624695, 0.14881092309951782, 0.9888205528259277, 0.9950953722000122, 0.9807738065719604, 0.9102504253387451, 0.8953953981399536, 0.9826236367225647, 0.7352681159973145, 0.03893372416496277, 0.9581489562988281, 0.48797693848609924, 0.7805565595626831, 0.3686777949333191, 0.6113764643669128, 0.811135470867157, 0.9624183177947998, 0.9250941872596741, 0.9988105893135071]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01315,CGAN_P2,P2,0.21997583,0.0,0.0,0.8799033612012863,Silent Drift,"[0.9635543823242188, 0.9562549591064453, 0.9333527088165283, 0.016619712114334106, 0.9936585426330566, 0.17551825940608978, 0.0429929681122303, 0.18092243373394012, 0.8904877305030823, 0.8422780632972717, 0.9266468286514282, 0.013371623121201992, 0.9382315278053284, 0.1945437788963318, 0.18515555560588837, 0.16923551261425018, 0.2332330346107483, 0.9623109102249146, 0.8779094815254211, 0.009769141674041748, 0.8289512991905212, 0.8403574824333191, 0.06322833895683289, 0.04933053255081177, 0.9803836345672607, 0.21634835004806519, 0.024489521980285645, 0.9272040724754333, 0.9960243701934814, 0.9790422916412354, 0.6105910539627075, 0.779759407043457, 0.34047359228134155, 0.20474883913993835, 0.991483211517334, 0.9910907745361328, 0.9635831117630005, 0.8525123596191406, 0.839780867099762, 0.9895994663238525, 0.7385571599006653, 0.07704690098762512, 0.9568108916282654, 0.18680250644683838, 0.641041100025177, 0.41477763652801514, 0.6367026567459106, 0.7952183485031128, 0.9477452039718628, 0.8842930793762207, 0.997593343257904]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01316,CGAN_P2,P2,0.15992945,0.0,0.0,0.6397178024053574,Silent Drift,"[0.9458925724029541, 0.9061180353164673, 0.9436982870101929, 0.045094430446624756, 0.9833055734634399, 0.9341410994529724, 0.8480955362319946, 0.9745161533355713, 0.08289147913455963, 0.8234395384788513, 0.0899222120642662, 0.8140556812286377, 0.93508380651474, 0.9958649277687073, 0.18287518620491028, 0.9684024453163147, 0.20187854766845703, 0.954613447189331, 0.8649933338165283, 0.011614978313446045, 0.867138683795929, 0.8484010696411133, 0.04925599694252014, 0.028472870588302612, 0.9700109958648682, 0.14424630999565125, 0.0210379958152771, 0.9373850226402283, 0.9943710565567017, 0.9632482528686523, 0.8089099526405334, 0.766926646232605, 0.2040119171142578, 0.1376665234565735, 0.9844907522201538, 0.9923268556594849, 0.9761080145835876, 0.9056257009506226, 0.8972101211547852, 0.9899044632911682, 0.7286486029624939, 0.03910088539123535, 0.9726587533950806, 0.37381553649902344, 0.7834433317184448, 0.2666513919830322, 0.5236532092094421, 0.8384920358657837, 0.942678689956665, 0.8944542407989502, 0.997057318687439]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01317,CGAN_P2,P2,0.24251944,0.0,0.0,0.9700777381658554,Silent Drift,"[0.9596095085144043, 0.9492087364196777, 0.9489964842796326, 0.01257672905921936, 0.9814189672470093, 0.16984108090400696, 0.8685417175292969, 0.18296001851558685, 0.9192203879356384, 0.8329343199729919, 0.12348121404647827, 0.020458264276385307, 0.9060049057006836, 0.18972043693065643, 0.18894930183887482, 0.16602294147014618, 0.1766601800918579, 0.9042853116989136, 0.8080196380615234, 0.025959938764572144, 0.746168851852417, 0.8642891645431519, 0.03395000100135803, 0.09424090385437012, 0.9658230543136597, 0.31771349906921387, 0.037728697061538696, 0.9474031925201416, 0.992204487323761, 0.9916915893554688, 0.5684735774993896, 0.7320326566696167, 0.32596683502197266, 0.12531515955924988, 0.9853782057762146, 0.9940301179885864, 0.9725379347801208, 0.9248620271682739, 0.8813588619232178, 0.979735255241394, 0.7970225214958191, 0.08574613928794861, 0.9425327777862549, 0.19426235556602478, 0.4564070701599121, 0.6485614776611328, 0.6869106292724609, 0.8442718982696533, 0.9159471988677979, 0.8043917417526245, 0.9972034692764282]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01318,CGAN_P2,P2,0.12978071,0.0,0.0,0.5191228538751602,Silent Drift,"[0.9698673486709595, 0.9526685476303101, 0.9752991795539856, 0.011274397373199463, 0.9911158084869385, 0.18702442944049835, 0.03836479410529137, 0.9846155047416687, 0.9268769025802612, 0.8117586970329285, 0.11726949363946915, 0.810922384262085, 0.11027196794748306, 0.1968742161989212, 0.987981379032135, 0.9851927161216736, 0.19329527020454407, 0.971235990524292, 0.9146772623062134, 0.006077855825424194, 0.6838559508323669, 0.9226182699203491, 0.02834436297416687, 0.022966623306274414, 0.9826428890228271, 0.1408976912498474, 0.011859297752380371, 0.9891495704650879, 0.9977214336395264, 0.9861257076263428, 0.5426996350288391, 0.8838602900505066, 0.2208608090877533, 0.15397119522094727, 0.9853264093399048, 0.9986072778701782, 0.987704873085022, 0.9142334461212158, 0.8973150849342346, 0.9972876310348511, 0.7147223949432373, 0.035290032625198364, 0.9577308893203735, 0.09848242998123169, 0.40687647461891174, 0.4541293978691101, 0.7095754146575928, 0.8679789304733276, 0.9443798065185547, 0.9148243069648743, 0.9989264607429504]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01319,CGAN_P2,P2,0.20192212,0.0,0.0,0.8076884597539902,Silent Drift,"[0.9283068776130676, 0.9379645586013794, 0.9657279849052429, 0.021523624658584595, 0.979860782623291, 0.9892037510871887, 0.06450116634368896, 0.9668205380439758, 0.8897855281829834, 0.8249769806861877, 0.13104914128780365, 0.015926046296954155, 0.9439188838005066, 0.9874172806739807, 0.9888171553611755, 0.18388241529464722, 0.19783654808998108, 0.918655514717102, 0.8557701706886292, 0.022102385759353638, 0.6350847482681274, 0.849398136138916, 0.05139884352684021, 0.07542872428894043, 0.9820051193237305, 0.5424503684043884, 0.09700143337249756, 0.9625264406204224, 0.9975317120552063, 0.9639657735824585, 0.5677681565284729, 0.8102972507476807, 0.28485292196273804, 0.27262094616889954, 0.9875980615615845, 0.9918709993362427, 0.9438357353210449, 0.8807989358901978, 0.799518883228302, 0.9962376356124878, 0.5025099515914917, 0.20212441682815552, 0.9393219947814941, 0.061282724142074585, 0.21613094210624695, 0.5951118469238281, 0.8734739422798157, 0.9103790521621704, 0.8412367105484009, 0.8235787749290466, 0.9953110218048096]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01320,CGAN_P2,P2,0.1849159,0.0,0.0,0.739663615822792,Silent Drift,"[0.9621279239654541, 0.9340627193450928, 0.9526212811470032, 0.015823155641555786, 0.9868653416633606, 0.1661462038755417, 0.046351756900548935, 0.9825541973114014, 0.13109858334064484, 0.02295898273587227, 0.11298898607492447, 0.015391523018479347, 0.9263511300086975, 0.1948079913854599, 0.18563711643218994, 0.9721230864524841, 0.23055094480514526, 0.9552266597747803, 0.8854069709777832, 0.007976830005645752, 0.7423474788665771, 0.8237309455871582, 0.06005677580833435, 0.05111786723136902, 0.9794621467590332, 0.18093839287757874, 0.022758781909942627, 0.971226155757904, 0.9912245273590088, 0.983771026134491, 0.48183494806289673, 0.761883556842804, 0.21070104837417603, 0.2015174925327301, 0.9695996046066284, 0.9956257343292236, 0.9877142310142517, 0.881203830242157, 0.915989875793457, 0.9911273717880249, 0.840729832649231, 0.02499443292617798, 0.9175294637680054, 0.3102753162384033, 0.5378664135932922, 0.36963120102882385, 0.4821165204048157, 0.6830065250396729, 0.9538089036941528, 0.8776781558990479, 0.9982814788818359]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01321,CGAN_P2,P2,0.1646868,0.0,0.0,0.6587471812963486,Silent Drift,"[0.9667049050331116, 0.9781457781791687, 0.9809625148773193, 0.016737639904022217, 0.9936195611953735, 0.9801837801933289, 0.027971310541033745, 0.18291203677654266, 0.8684643507003784, 0.03737093135714531, 0.12769930064678192, 0.8160637617111206, 0.13313844799995422, 0.19304166734218597, 0.1878863424062729, 0.16578304767608643, 0.14055794477462769, 0.9722913503646851, 0.8655157089233398, 0.006871640682220459, 0.8363859057426453, 0.9049533605575562, 0.04919359087944031, 0.02601662278175354, 0.9886493682861328, 0.16487842798233032, 0.02045542001724243, 0.9203301668167114, 0.9957566261291504, 0.9837707281112671, 0.6301988363265991, 0.766677737236023, 0.24114736914634705, 0.2210918664932251, 0.9858683347702026, 0.9958644509315491, 0.9618844985961914, 0.9079867601394653, 0.8963424563407898, 0.996131420135498, 0.6656124591827393, 0.036593884229660034, 0.9509619474411011, 0.2845592200756073, 0.5781592130661011, 0.1908263862133026, 0.7978240847587585, 0.8745477199554443, 0.9475119709968567, 0.9401063919067383, 0.9988651275634766]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01322,CGAN_P2,P2,0.16661447,0.0,0.0,0.666457936167717,Silent Drift,"[0.9330995082855225, 0.9413744211196899, 0.938703715801239, 0.017176777124404907, 0.9877809286117554, 0.9828437566757202, 0.8363566398620605, 0.1876385658979416, 0.8985979557037354, 0.8142786026000977, 0.10901723057031631, 0.8244186639785767, 0.09983416646718979, 0.1947731226682663, 0.9865520596504211, 0.9736151099205017, 0.19508293271064758, 0.966164231300354, 0.8379244804382324, 0.013891547918319702, 0.6631950736045837, 0.9058698415756226, 0.03183943033218384, 0.024372905492782593, 0.9667034149169922, 0.07677578926086426, 0.03601139783859253, 0.9775067567825317, 0.9968480467796326, 0.9810588359832764, 0.5697581768035889, 0.8581869602203369, 0.29858648777008057, 0.20011427998542786, 0.9862349033355713, 0.995954155921936, 0.9798288941383362, 0.9061199426651001, 0.9470940828323364, 0.9949440360069275, 0.7696408033370972, 0.015429794788360596, 0.9349238872528076, 0.23524001240730286, 0.5567006468772888, 0.2876402735710144, 0.7537528872489929, 0.852247416973114, 0.9446823000907898, 0.9305819272994995, 0.9951504468917847]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01323,CGAN_P2,P2,0.16332418,0.0,0.0,0.653296709060669,Silent Drift,"[0.9590362310409546, 0.9680765867233276, 0.9553800821304321, 0.015907198190689087, 0.9942104816436768, 0.9610371589660645, 0.8450064659118652, 0.1787523329257965, 0.9023965001106262, 0.8236858248710632, 0.9270070195198059, 0.00825269240885973, 0.9388868808746338, 0.19663774967193604, 0.9892564415931702, 0.1668298989534378, 0.15038591623306274, 0.9653759002685547, 0.9315531253814697, 0.010073244571685791, 0.840802788734436, 0.9050697088241577, 0.04246389865875244, 0.03429761528968811, 0.991588830947876, 0.1932920217514038, 0.017233461141586304, 0.9430952668190002, 0.9976035952568054, 0.984649658203125, 0.581527829170227, 0.8291381597518921, 0.33494138717651367, 0.2078075110912323, 0.9889421463012695, 0.9958000779151917, 0.9715167284011841, 0.8797721862792969, 0.904942512512207, 0.9918535947799683, 0.6267125010490417, 0.08585479855537415, 0.9521200656890869, 0.13788104057312012, 0.6030323505401611, 0.4858766198158264, 0.7336715459823608, 0.8230481147766113, 0.9491279125213623, 0.9118015766143799, 0.9986016154289246]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01324,CGAN_P2,P2,0.06515962,0.0,0.0,0.2606384828686714,Silent Drift,"[0.9500414133071899, 0.9607127904891968, 0.9478375315666199, 0.021210432052612305, 0.9914611577987671, 0.9639742970466614, 0.027691258117556572, 0.18671123683452606, 0.9110555648803711, 0.8165512084960938, 0.8875845670700073, 0.01910325326025486, 0.13316033780574799, 0.9969022274017334, 0.9913768768310547, 0.9699235558509827, 0.15621906518936157, 0.9877079725265503, 0.9148502349853516, 0.00724261999130249, 0.8870514631271362, 0.9215804934501648, 0.030027925968170166, 0.016824781894683838, 0.9532236456871033, 0.07194343209266663, 0.0041831135749816895, 0.9787021279335022, 0.9977678656578064, 0.9795146584510803, 0.8404122591018677, 0.9218796491622925, 0.07411205768585205, 0.1257137656211853, 0.9933795928955078, 0.9964895248413086, 0.9911371469497681, 0.9348915219306946, 0.9712467193603516, 0.9948595762252808, 0.887048602104187, 0.013136982917785645, 0.9234277606010437, 0.4794001281261444, 0.7208125591278076, 0.2776399254798889, 0.42591506242752075, 0.6635549068450928, 0.9570721387863159, 0.9519482851028442, 0.9986927509307861]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01325,CGAN_P2,P2,0.16455692,0.0,0.0,0.658227726817131,Silent Drift,"[0.9776960611343384, 0.9607819318771362, 0.9518900513648987, 0.014116466045379639, 0.9949002265930176, 0.19290144741535187, 0.8438993692398071, 0.9712163209915161, 0.9170469641685486, 0.8160548210144043, 0.9115761518478394, 0.01072199922055006, 0.1221078634262085, 0.19577346742153168, 0.9865338802337646, 0.9823758006095886, 0.24956926703453064, 0.966011643409729, 0.9158549308776855, 0.006177306175231934, 0.7543948292732239, 0.7986236810684204, 0.04321444034576416, 0.024136453866958618, 0.9928069710731506, 0.16650605201721191, 0.040863633155822754, 0.962325930595398, 0.9975744485855103, 0.9736859798431396, 0.47511446475982666, 0.7182537317276001, 0.3335420489311218, 0.15662017464637756, 0.9835491180419922, 0.9968297481536865, 0.9773695468902588, 0.8715200424194336, 0.8749735951423645, 0.9985036849975586, 0.5578322410583496, 0.05089831352233887, 0.9700095653533936, 0.07468670606613159, 0.4586687386035919, 0.47632095217704773, 0.7840479016304016, 0.8402524590492249, 0.9637267589569092, 0.9405072331428528, 0.9981369972229004]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01326,CGAN_P2,P2,0.13088429,0.0,0.0,0.5235371738672256,Silent Drift,"[0.9689124822616577, 0.9421504735946655, 0.9558501839637756, 0.022665023803710938, 0.9931131601333618, 0.9601297378540039, 0.84027099609375, 0.17628563940525055, 0.09581107646226883, 0.02599996328353882, 0.9076183438301086, 0.012102419510483742, 0.9365924596786499, 0.997107982635498, 0.9870970845222473, 0.15618149936199188, 0.19792616367340088, 0.9620670080184937, 0.8891267776489258, 0.008385717868804932, 0.8746087551116943, 0.8554859161376953, 0.04937249422073364, 0.0227508544921875, 0.98357093334198, 0.11319690942764282, 0.01810133457183838, 0.9052266478538513, 0.9937475919723511, 0.9815313816070557, 0.6780823469161987, 0.7880599498748779, 0.22069832682609558, 0.13525056838989258, 0.9768227338790894, 0.9964123964309692, 0.9768868684768677, 0.9094405770301819, 0.9093146920204163, 0.9910863041877747, 0.7300400733947754, 0.021440714597702026, 0.9561918377876282, 0.36311089992523193, 0.737708330154419, 0.23812589049339294, 0.6480463743209839, 0.7460686564445496, 0.9619618654251099, 0.9174249172210693, 0.9984704256057739]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01327,CGAN_P2,P2,0.15780699,0.0,0.0,0.6312280148267746,Silent Drift,"[0.9745301008224487, 0.9588093757629395, 0.930504322052002, 0.015406578779220581, 0.9928346872329712, 0.1719902604818344, 0.8446438908576965, 0.9806763529777527, 0.11396198719739914, 0.8170865178108215, 0.0787009447813034, 0.01419910229742527, 0.9183821678161621, 0.19539597630500793, 0.9892464280128479, 0.1624080240726471, 0.27924108505249023, 0.9564610123634338, 0.878666341304779, 0.008795976638793945, 0.8510478138923645, 0.8883301019668579, 0.032549113035202026, 0.02716296911239624, 0.9756122827529907, 0.11803147196769714, 0.015854060649871826, 0.9589062929153442, 0.9929717779159546, 0.9787521362304688, 0.6148386597633362, 0.825937807559967, 0.20825207233428955, 0.11332562565803528, 0.9825869202613831, 0.9972476959228516, 0.9654641151428223, 0.9268045425415039, 0.9065351486206055, 0.9928593635559082, 0.8026455640792847, 0.030481576919555664, 0.948453426361084, 0.24898430705070496, 0.6779656410217285, 0.4266386032104492, 0.6959151029586792, 0.715307354927063, 0.9499524235725403, 0.9114655256271362, 0.9974775314331055]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01328,CGAN_P2,P2,0.14828646,0.0,0.0,0.5931458622217178,Silent Drift,"[0.9655293226242065, 0.9545875787734985, 0.9616913795471191, 0.020590901374816895, 0.990740954875946, 0.18102209270000458, 0.05716642364859581, 0.9702497124671936, 0.1318005621433258, 0.8265486359596252, 0.11094923317432404, 0.014566975645720959, 0.9583805203437805, 0.9948341250419617, 0.9903808236122131, 0.16963790357112885, 0.1633092761039734, 0.9710595607757568, 0.8874311447143555, 0.004705697298049927, 0.8494261503219604, 0.8309577703475952, 0.027238160371780396, 0.028279900550842285, 0.9827173352241516, 0.15351083874702454, 0.010386675596237183, 0.9667506217956543, 0.9938174486160278, 0.9744745492935181, 0.6304478049278259, 0.794533371925354, 0.11278104782104492, 0.16806021332740784, 0.9821113348007202, 0.994184672832489, 0.9835104942321777, 0.8821020126342773, 0.9312522411346436, 0.994783878326416, 0.7600284814834595, 0.0416911244392395, 0.8915252089500427, 0.28740906715393066, 0.5589087605476379, 0.44249311089515686, 0.5928908586502075, 0.64919114112854, 0.9462612271308899, 0.9280878305435181, 0.9983490705490112]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01329,CGAN_P2,P2,0.21065843,0.0,0.0,0.8426337689161301,Silent Drift,"[0.9621012210845947, 0.9603365659713745, 0.9321738481521606, 0.029734760522842407, 0.9947295188903809, 0.16549822688102722, 0.8563326001167297, 0.970654308795929, 0.10347993671894073, 0.8383796811103821, 0.9386054277420044, 0.8066055774688721, 0.9484531283378601, 0.19666071236133575, 0.1831894963979721, 0.9488838315010071, 0.21327748894691467, 0.9592299461364746, 0.8846647143363953, 0.006014376878738403, 0.8816463351249695, 0.836836576461792, 0.07948464155197144, 0.04296612739562988, 0.9843883514404297, 0.148037850856781, 0.023058027029037476, 0.8942577838897705, 0.9928547143936157, 0.966372013092041, 0.610726535320282, 0.6971250176429749, 0.2144376039505005, 0.1577671766281128, 0.989957332611084, 0.9870535135269165, 0.9698556661605835, 0.8632962703704834, 0.8384037017822266, 0.9909720420837402, 0.7480815649032593, 0.06283900141716003, 0.9284728765487671, 0.2955695390701294, 0.7417137622833252, 0.33825236558914185, 0.5180110335350037, 0.7191603183746338, 0.9634116291999817, 0.9191699028015137, 0.9986849427223206]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01330,CGAN_P2,P2,0.21006763,0.0,0.0,0.8402705192565918,Silent Drift,"[0.9568780660629272, 0.9533513784408569, 0.8842493295669556, 0.02706041932106018, 0.9850552678108215, 0.1525467038154602, 0.8683497905731201, 0.1715882271528244, 0.149053156375885, 0.8206528425216675, 0.9241276979446411, 0.8134804964065552, 0.9481501579284668, 0.9950478672981262, 0.984406054019928, 0.9591893553733826, 0.14320874214172363, 0.9302622079849243, 0.9098033905029297, 0.017583757638931274, 0.8787504434585571, 0.7745516300201416, 0.04311850666999817, 0.0643620491027832, 0.9821679592132568, 0.20561453700065613, 0.03693580627441406, 0.9451134204864502, 0.9943764209747314, 0.9854288101196289, 0.454682856798172, 0.6771957874298096, 0.20351368188858032, 0.21210166811943054, 0.9916348457336426, 0.9843765497207642, 0.9848145246505737, 0.8742216229438782, 0.9080222249031067, 0.9797444343566895, 0.8066433668136597, 0.06401151418685913, 0.9047729969024658, 0.2529148459434509, 0.641334056854248, 0.6246764063835144, 0.35598093271255493, 0.527714192867279, 0.9444855451583862, 0.8694435358047485, 0.9974535703659058]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01331,CGAN_P2,P2,0.16795021,0.0,0.0,0.671800896525383,Silent Drift,"[0.9549053311347961, 0.9289645552635193, 0.9061869382858276, 0.018316954374313354, 0.9915127754211426, 0.8966187238693237, 0.05228855833411217, 0.9869052767753601, 0.8688287734985352, 0.8762478828430176, 0.9473820328712463, 0.8172796964645386, 0.12795434892177582, 0.1960790753364563, 0.9904273152351379, 0.9056649804115295, 0.14391419291496277, 0.9344693422317505, 0.8298802375793457, 0.015168547630310059, 0.8964753150939941, 0.825668454170227, 0.04413306713104248, 0.06458967924118042, 0.9760981798171997, 0.13150161504745483, 0.01844218373298645, 0.7709792852401733, 0.9909896850585938, 0.9882616996765137, 0.7668191194534302, 0.7267376780509949, 0.3300520181655884, 0.07610926032066345, 0.9912371039390564, 0.9884661436080933, 0.9722646474838257, 0.8951616287231445, 0.8959574699401855, 0.9643808603286743, 0.8558396100997925, 0.027977347373962402, 0.9685870409011841, 0.657542884349823, 0.8885824680328369, 0.36202532052993774, 0.534295380115509, 0.8218338489532471, 0.9612538814544678, 0.8693116903305054, 0.9981473684310913]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01332,CGAN_P2,P2,0.17360246,0.0,0.0,0.6944098323583603,Silent Drift,"[0.9690073728561401, 0.949591338634491, 0.9685126543045044, 0.014536857604980469, 0.991037130355835, 0.9752305150032043, 0.8286563754081726, 0.18396475911140442, 0.10185309499502182, 0.8126530051231384, 0.10379864275455475, 0.8121002912521362, 0.91073077917099, 0.995692789554596, 0.1866304725408554, 0.18601670861244202, 0.21034088730812073, 0.9664422273635864, 0.8813757300376892, 0.006077021360397339, 0.8337768912315369, 0.8732218146324158, 0.04558897018432617, 0.03097158670425415, 0.975008487701416, 0.12211281061172485, 0.016912847757339478, 0.9770739674568176, 0.9927884936332703, 0.981985330581665, 0.626789391040802, 0.7051217555999756, 0.1573534607887268, 0.22778171300888062, 0.9795600175857544, 0.9983593225479126, 0.9925779700279236, 0.8989944458007812, 0.9331590533256531, 0.9933754205703735, 0.7908496260643005, 0.02714860439300537, 0.9685128927230835, 0.21989664435386658, 0.6538950204849243, 0.273578941822052, 0.4255557060241699, 0.786299467086792, 0.9594992995262146, 0.8847442865371704, 0.99885094165802]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01333,CGAN_P2,P2,0.14159507,0.0,0.0,0.5663802847266197,Silent Drift,"[0.9632692337036133, 0.9596558809280396, 0.9440523386001587, 0.02180314064025879, 0.9934214353561401, 0.17641094326972961, 0.8514519333839417, 0.9766907095909119, 0.9150391817092896, 0.839554488658905, 0.9270263314247131, 0.8169280886650085, 0.9516209959983826, 0.19590067863464355, 0.9906123876571655, 0.9468501806259155, 0.1387544870376587, 0.977120041847229, 0.8897199034690857, 0.00523608922958374, 0.8308554887771606, 0.8725458383560181, 0.024302244186401367, 0.026497364044189453, 0.98367840051651, 0.12682685256004333, 0.01078122854232788, 0.9465712308883667, 0.9974642992019653, 0.9822622537612915, 0.7488943934440613, 0.8015377521514893, 0.13970789313316345, 0.07763689756393433, 0.9927750825881958, 0.9939517974853516, 0.9835226535797119, 0.9230363368988037, 0.900597870349884, 0.9957453012466431, 0.7014511823654175, 0.035784393548965454, 0.9236061573028564, 0.295712411403656, 0.7240042686462402, 0.44400107860565186, 0.5863828063011169, 0.6941111087799072, 0.9666727781295776, 0.9406418800354004, 0.9988018274307251]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01334,CGAN_P2,P2,0.21242523,0.0,0.0,0.8497009426355362,Silent Drift,"[0.9651678800582886, 0.9606207013130188, 0.9671204090118408, 0.024645566940307617, 0.9887309074401855, 0.15533529222011566, 0.8505622744560242, 0.9783743023872375, 0.11797671765089035, 0.8555560111999512, 0.9510578513145447, 0.8156805634498596, 0.14807955920696259, 0.9949232935905457, 0.18873627483844757, 0.9485108852386475, 0.1437595784664154, 0.9632604122161865, 0.8971347808837891, 0.0071884989738464355, 0.7913832068443298, 0.8583459854125977, 0.06049033999443054, 0.06028759479522705, 0.9862773418426514, 0.27980470657348633, 0.020451784133911133, 0.9225464463233948, 0.9920763373374939, 0.9807665944099426, 0.5304092764854431, 0.7597042322158813, 0.22358736395835876, 0.21478703618049622, 0.9689011573791504, 0.9936167001724243, 0.9870071411132812, 0.8821893930435181, 0.8633114099502563, 0.9880049228668213, 0.7653248906135559, 0.07120335102081299, 0.89381343126297, 0.37572455406188965, 0.5857998728752136, 0.45494386553764343, 0.6750041842460632, 0.6946897506713867, 0.9677886962890625, 0.8825364708900452, 0.9987209439277649]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01335,CGAN_P2,P2,0.2081129,0.0,0.0,0.832451581954956,Silent Drift,"[0.9705144166946411, 0.9166790246963501, 0.9137805700302124, 0.008428335189819336, 0.989249587059021, 0.9960421323776245, 0.08988510817289352, 0.175551638007164, 0.9606537818908691, 0.013543498702347279, 0.142579585313797, 0.018531590700149536, 0.12260687351226807, 0.19238071143627167, 0.9887114763259888, 0.19058345258235931, 0.16655191779136658, 0.873114824295044, 0.8801265358924866, 0.011441648006439209, 0.42400923371315, 0.8129238486289978, 0.03846478462219238, 0.11117571592330933, 0.9657866358757019, 0.5659337639808655, 0.07776051759719849, 0.9927330017089844, 0.9927494525909424, 0.9867602586746216, 0.2644302248954773, 0.7524163722991943, 0.27638110518455505, 0.3686598539352417, 0.9897229075431824, 0.9934328198432922, 0.9834209680557251, 0.8742416501045227, 0.8835735321044922, 0.9888597726821899, 0.7609063386917114, 0.0987929105758667, 0.8291682004928589, 0.05057242512702942, 0.12616947293281555, 0.8409010171890259, 0.6176402568817139, 0.7896403074264526, 0.8839898109436035, 0.7380077838897705, 0.9975366592407227]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
